Visual Peripheral - Visual Peripheral,Visual Peripheral - Visual Central,Visual Peripheral - Somato-Motor A,Visual Peripheral - Somato-Motor B,Visual Peripheral - Dorsal Attention A,Visual Peripheral - Dorsal Attention B,Visual Peripheral - Ventral Attention,Visual Peripheral - Salience,Visual Peripheral - Limbic A,Visual Peripheral - Limbic B,Visual Peripheral - Control C,Visual Peripheral - Control A,Visual Peripheral - Control B,Visual Peripheral - Auditory,Visual Peripheral - Default Mode C,Visual Peripheral - Default Mode A,Visual Peripheral - Default Mode B,Visual Central - Visual Central,Visual Central - Somato-Motor A,Visual Central - Somato-Motor B,Visual Central - Dorsal Attention A,Visual Central - Dorsal Attention B,Visual Central - Ventral Attention,Visual Central - Salience,Visual Central - Limbic A,Visual Central - Limbic B,Visual Central - Control C,Visual Central - Control A,Visual Central - Control B,Visual Central - Auditory,Visual Central - Default Mode C,Visual Central - Default Mode A,Visual Central - Default Mode B,Somato-Motor A - Somato-Motor A,Somato-Motor A - Somato-Motor B,Somato-Motor A - Dorsal Attention A,Somato-Motor A - Dorsal Attention B,Somato-Motor A - Ventral Attention,Somato-Motor A - Salience,Somato-Motor A - Limbic A,Somato-Motor A - Limbic B,Somato-Motor A - Control C,Somato-Motor A - Control A,Somato-Motor A - Control B,Somato-Motor A - Auditory,Somato-Motor A - Default Mode C,Somato-Motor A - Default Mode A,Somato-Motor A - Default Mode B,Somato-Motor B - Somato-Motor B,Somato-Motor B - Dorsal Attention A,Somato-Motor B - Dorsal Attention B,Somato-Motor B - Ventral Attention,Somato-Motor B - Salience,Somato-Motor B - Limbic A,Somato-Motor B - Limbic B,Somato-Motor B - Control C,Somato-Motor B - Control A,Somato-Motor B - Control B,Somato-Motor B - Auditory,Somato-Motor B - Default Mode C,Somato-Motor B - Default Mode A,Somato-Motor B - Default Mode B,Dorsal Attention A - Dorsal Attention A,Dorsal Attention A - Dorsal Attention B,Dorsal Attention A - Ventral Attention,Dorsal Attention A - Salience,Dorsal Attention A - Limbic A,Dorsal Attention A - Limbic B,Dorsal Attention A - Control C,Dorsal Attention A - Control A,Dorsal Attention A - Control B,Dorsal Attention A - Auditory,Dorsal Attention A - Default Mode C,Dorsal Attention A - Default Mode A,Dorsal Attention A - Default Mode B,Dorsal Attention B - Dorsal Attention B,Dorsal Attention B - Ventral Attention,Dorsal Attention B - Salience,Dorsal Attention B - Limbic A,Dorsal Attention B - Limbic B,Dorsal Attention B - Control C,Dorsal Attention B - Control A,Dorsal Attention B - Control B,Dorsal Attention B - Auditory,Dorsal Attention B - Default Mode C,Dorsal Attention B - Default Mode A,Dorsal Attention B - Default Mode B,Ventral Attention - Ventral Attention,Ventral Attention - Salience,Ventral Attention - Limbic A,Ventral Attention - Limbic B,Ventral Attention - Control C,Ventral Attention - Control A,Ventral Attention - Control B,Ventral Attention - Auditory,Ventral Attention - Default Mode C,Ventral Attention - Default Mode A,Ventral Attention - Default Mode B,Salience - Salience,Salience - Limbic A,Salience - Limbic B,Salience - Control C,Salience - Control A,Salience - Control B,Salience - Auditory,Salience - Default Mode C,Salience - Default Mode A,Salience - Default Mode B,Limbic A - Limbic A,Limbic A - Limbic B,Limbic A - Control C,Limbic A - Control A,Limbic A - Control B,Limbic A - Auditory,Limbic A - Default Mode C,Limbic A - Default Mode A,Limbic A - Default Mode B,Limbic B - Limbic B,Limbic B - Control C,Limbic B - Control A,Limbic B - Control B,Limbic B - Auditory,Limbic B - Default Mode C,Limbic B - Default Mode A,Limbic B - Default Mode B,Control C - Control C,Control C - Control A,Control C - Control B,Control C - Auditory,Control C - Default Mode C,Control C - Default Mode A,Control C - Default Mode B,Control A - Control A,Control A - Control B,Control A - Auditory,Control A - Default Mode C,Control A - Default Mode A,Control A - Default Mode B,Control B - Control B,Control B - Auditory,Control B - Default Mode C,Control B - Default Mode A,Control B - Default Mode B,Auditory - Auditory,Auditory - Default Mode C,Auditory - Default Mode A,Auditory - Default Mode B,Default Mode C - Default Mode C,Default Mode C - Default Mode A,Default Mode C - Default Mode B,Default Mode A - Default Mode A,Default Mode A - Default Mode B,Default Mode B - Default Mode B
0.47602049,0.61478816,0.00712751,0.08978085,0.59452755,0.04587196,0.01989202,-0.11235116,-0.11367658,-0.14053092,-0.27676339,-0.09235717,-0.38294924,-0.02454239,-0.15639823,-0.20252403,-0.24324993,0.50094188,0.25056855,0.39127681,0.36695923,0.10326021,0.29606651,0.17882531,-0.34056712,-0.40280966,-0.05114699,0.10272212,-0.54681011,0.30919357,-0.22702074,-0.4447089,-0.47404951,0.24159997,0.58122816,0.04414473,0.49110075,0.50030734,0.29891429,-0.53427661,-0.4794894,-0.29119533,0.1855406,-0.41987086,0.2543629,-0.55687028,-0.53761925,-0.55290071,0.17120816,0.04543854,0.30264116,0.41452526,0.20731873,-0.28392912,-0.36272418,-0.22949379,0.05336421,-0.46882168,0.32894076,-0.37761618,-0.42666404,-0.40578821,0.42398649,0.61943895,0.34151975,0.13325409,-0.12054886,-0.49692828,-0.09179982,0.32113364,-0.54420532,0.03112059,-0.07566301,-0.46220659,-0.48819262,0.38870093,0.66838681,0.44849683,-0.35414056,-0.68325549,-0.09410616,0.40285739,-0.43852177,0.07698645,-0.41107505,-0.63394665,-0.58805845,0.32105224,0.6677148,-0.39278707,-0.60504909,0.02368194,0.23990904,-0.49314719,0.29956719,-0.47971922,-0.73387476,-0.56884866,0.28434294,-0.49442108,-0.51841693,0.04871227,0.48706096,-0.02224243,0.41951843,-0.58166002,-0.71329707,-0.4441295,0.12330785,0.48137855,0.0731507,-0.36919457,0.12382183,-0.19614932,0.53526336,0.51907217,0.66218416,0.13345902,-0.10541297,-0.45878638,0.47871647,-0.35444302,0.35870091,0.70300541,0.69699014,0.34900363,-0.08062756,0.04489582,-0.05403357,0.42946907,0.23871955,-0.05160107,0.45705515,0.10191525,0.39819986,-0.41168148,-0.6609561,-0.51212826,0.42135535,-0.29531288,0.08690019,0.34672223,0.4329488,0.33185878,-0.42988978,-0.50347403,-0.17562935,0.39728648,0.72765461,0.36233637,0.50919861,0.67759145,0.48640511
0.36780977,0.31669396,-0.00970734,0.02446113,0.61502657,0.17815884,0.28022737,0.16615186,-0.24225532,-0.42154012,-0.20556946,0.10280654,-0.38316738,0.21585112,-0.32819602,-0.46403933,-0.34704452,0.38625976,-0.11554492,0.38414146,-0.02434267,-0.01692213,0.46258536,0.32355691,-0.31153414,-0.3662254,0.27573186,-0.15645797,-0.32945528,0.25905068,0.03476705,-0.23210626,-0.37713213,0.17908634,0.2913388,0.22341761,0.5183453,0.39017886,0.29355668,-0.27067812,-0.23101971,-0.28822178,0.44746393,-0.150112,-0.23203187,-0.46660087,-0.52717,-0.4981752,0.23626402,-0.05919101,0.20701762,0.4883121,0.21239464,-0.24109534,-0.28701135,-0.06770748,0.0846251,-0.26273879,0.13613188,-0.35827742,-0.36398039,-0.51776569,0.47358163,0.66138446,0.31128322,0.15344948,-0.20420474,-0.55145479,-0.26288603,0.48469001,-0.42238438,0.05211837,-0.29726005,-0.59353459,-0.51882517,0.44109818,0.59435459,0.33063408,-0.34193206,-0.53163937,-0.20081935,0.51355536,-0.37160295,-0.16126837,-0.39813144,-0.63490413,-0.72569221,0.32660499,0.70992248,-0.51287059,-0.60477644,0.05953989,0.16675999,-0.44635958,0.31526566,-0.46954863,-0.70485383,-0.69644405,0.24157131,-0.55976794,-0.47735814,0.20918561,0.23467392,-0.04607452,0.32779634,-0.41426264,-0.64131763,-0.48367486,0.09434898,0.35586155,-0.18422979,-0.13208618,0.14055007,0.01680846,0.26889182,0.4332527,0.5525854,0.12037789,-0.08367074,-0.38447809,0.30453661,-0.33178029,0.21285134,0.65251157,0.6306588,0.32643543,-0.16514241,0.18309209,0.13538128,0.43263073,0.25859647,0.00469804,0.41910748,0.28974602,-0.02076599,-0.47344922,-0.62621536,-0.53560258,0.35362139,-0.08973305,-0.01503594,0.22717414,0.31145709,0.28969923,-0.09437143,-0.25774121,-0.02349895,0.33932655,0.69479173,0.43902481,0.4522301,0.75732014,0.4013485
0.49870252,0.35641584,0.27678938,0.14564955,0.32609845,-0.11306541,-0.48536838,-0.47175929,-0.05452391,-0.32874853,-0.17798779,-0.30360523,-0.37640804,-0.11865305,0.01266241,-0.07099275,-0.16955673,0.55921538,0.49647351,0.46256407,0.17551634,0.05497162,-0.30015467,-0.5334607,-0.26765722,-0.35235218,-0.2131789,-0.52910015,-0.6088302,0.14566318,0.38343177,0.02279247,-0.36706376,0.50416951,0.76002558,0.23385545,0.43765496,-0.13815867,-0.74866105,-0.04335807,-0.33617345,-0.57115938,-0.68600029,-0.82401247,0.51468647,0.37473024,-0.05982494,-0.16613528,0.45783597,0.1077235,0.24912013,-0.00524925,-0.58594697,0.11215443,-0.17519916,-0.52587095,-0.51921881,-0.66750873,0.56893916,0.44101898,-0.04205064,-0.10005017,0.36100151,0.57039577,-0.12178919,-0.27918973,0.22710616,-0.38966744,-0.46742176,0.16851378,-0.3990289,0.36082605,0.18572234,-0.37345102,0.06124383,0.34630439,0.22830481,-0.32515278,0.24696237,-0.22516941,-0.50883593,-0.04221672,-0.45508032,0.54863911,0.11570455,-0.36668343,0.03198772,0.16982688,0.51862098,-0.01501901,0.20559527,0.12154095,0.31580602,0.04807727,0.00213706,-0.30675537,-0.43749382,-0.13214146,0.3347846,-0.19939762,0.15846165,0.54169071,0.65760635,0.71802898,-0.43361606,-0.46006745,-0.0994923,0.02673132,0.11992666,0.25213992,-0.27967719,0.07431098,-0.08243685,0.352967,0.19389709,0.02654685,0.47683855,0.08987593,0.14942202,0.15028174,0.31995866,-0.08220516,-0.05732107,0.21660568,0.28179005,0.31399743,0.2788681,0.53426266,-0.60274233,-0.17420866,0.18939102,-0.43467533,0.37403977,0.68114493,-0.19419564,-0.17997458,-0.28306544,0.10333805,0.43665282,-0.47013457,-0.35203747,0.12753838,0.1935627,0.4299579,0.43586269,-0.03601088,0.33876247,0.25339199,0.46053053,-0.01796503,0.26171336,0.16556828,0.27876609
0.37046068,0.53859828,0.08630433,0.11352936,0.58875275,0.03787816,-0.10444557,-0.12744594,0.09771668,0.062291,-0.36517065,-0.36249506,-0.3527892,0.21631268,-0.00274778,-0.17315427,0.06741872,0.44293772,0.53899862,0.5586052,0.41372795,0.45848129,0.35678752,-0.08173937,-0.15003739,-0.23821287,-0.30098312,-0.50085916,-0.68419214,0.45344011,-0.14922025,-0.44396007,-0.29593563,0.55086842,0.85381545,0.26478916,0.68961088,0.26237336,-0.32358508,-0.08604708,-0.3705084,-0.554258,-0.37288118,-0.62601524,0.66403174,-0.31631549,-0.48140928,-0.28699478,0.4849468,0.24939621,0.59933027,0.37575062,-0.23612983,-0.10310414,-0.32826133,-0.49648837,-0.42378438,-0.64184445,0.7137918,-0.35608162,-0.46376551,-0.30009481,0.3616978,0.46522824,0.07682996,-0.13775558,0.20680336,-0.10209121,-0.27174626,-0.20804796,-0.54039677,0.27195144,0.07641722,-0.26396978,-0.21338472,0.38489517,0.40790209,-0.16507594,-0.03473319,-0.30391254,-0.36086984,-0.22758362,-0.63943483,0.46254918,-0.06823738,-0.39456044,-0.36709093,0.36564458,0.60900855,-0.04231247,-0.3268835,0.08974897,-0.05187794,-0.5058103,0.26671403,-0.36825301,-0.70407414,-0.5670327,0.30466253,-0.01288421,-0.15601223,0.43659029,0.20597332,0.06452981,-0.08838472,-0.33138046,-0.39502671,-0.21718992,0.10728162,0.28128134,-0.25639134,0.3169534,-0.00806437,0.00191894,-0.04322245,-0.21840241,0.17396999,0.11168627,-0.15442257,0.13875478,0.25345383,-0.24739488,0.03753103,0.17738739,0.40882745,0.36853036,0.20058315,0.42372998,-0.47688117,0.28068116,0.30853998,-0.12146295,0.38149137,0.47594767,-0.46769675,0.13470642,-0.08120762,-0.25709023,0.43872684,-0.55989049,0.18390697,0.49287133,0.41276141,0.31385818,-0.27354498,-0.38837096,0.03239518,0.35138897,0.55570331,-0.02333857,0.41280017,0.44271182,0.34855692
0.382744709,0.539247597,-0.275803999,-0.145502251,0.660072716,0.111227539,0.273142947,0.178433014,-0.136806033,-0.0344481587,0.00269405137,-0.274046132,-0.463385612,-0.0265740059,-0.0771649967,-0.235287749,-0.260790466,0.392290655,-0.0156656183,0.118749665,0.404113669,0.238646011,0.550382176,0.245834143,-0.106951496,-0.110345942,0.023537466,-0.366888518,-0.54892426,0.0232474754,-0.0768198452,-0.246005994,-0.23347066,0.480243808,0.824832958,-0.16945876,0.41938134,0.043979653,-0.493587142,0.216606018,0.0400497144,-0.356410658,-0.129587261,-0.235176341,0.330997287,0.167416413,0.101701837,0.0105138622,0.299069535,-0.128574634,0.456234467,0.324714894,-0.355991997,0.244730997,0.00204538834,-0.271649837,-0.317406903,-0.391784709,0.360174944,0.12603456,0.0668681911,-0.0163806796,0.383310997,0.467736185,0.304322469,0.122284996,-0.289307999,-0.160695627,-0.269053099,0.147850824,-0.339927324,-0.0548921349,-0.0920742167,-0.516581693,-0.368876212,0.347904985,0.581049435,0.0149954725,0.000471118213,-0.217715659,-0.438118275,-0.0419037457,-0.524452555,0.114557226,-0.126836596,-0.415160236,-0.280817972,0.354379122,0.385491893,0.109349525,-0.245105777,-0.165550417,-0.38150075,-0.698319697,0.19061265,-0.221995165,-0.369540504,-0.219948691,0.32260193,-0.430959144,-0.205111294,0.0425818505,0.228430987,0.0808983134,-0.157206143,-0.59041037,-0.581074173,-0.432957719,0.109523975,0.21094538,0.0251723449,-0.495990782,-0.336943195,0.311076602,0.366255388,0.46941965,0.510044554,0.0930468039,-0.0179620715,0.0291895237,0.147907769,-0.0334605698,0.114442368,0.209435118,0.200202168,0.322313384,-0.376912092,0.143936066,-0.145585696,0.280720031,0.55291404,0.129657016,0.561307245,0.661221099,-0.283059438,-0.38716364,-0.561421822,-0.382613138,0.435943339,-0.212502053,-0.216458659,0.0189603061,0.0575984455,0.213408085,0.0978206503,0.131307098,0.392902485,0.339809342,0.66601678,0.29869309,0.395879857,0.619915373,0.383191414
0.3775404,0.43575941,-0.04678395,-0.34669252,0.55650235,-0.08635244,-0.20680094,-0.13615641,0.13128887,-0.15606555,-0.13694298,-0.1673073,-0.2554567,-0.04700943,0.21621248,-0.03084107,0.00180692,0.5049803,-0.03875579,-0.18873601,0.45484963,0.10663602,0.12810863,-0.06312565,-0.16068793,-0.27103329,0.13579348,-0.06620031,-0.24558463,-0.18933028,0.27902439,-0.19972847,-0.341366,0.27900461,0.45941311,0.03856512,0.45001773,0.3469688,-0.13215434,-0.00722456,-0.25999425,-0.39619076,-0.31437611,-0.44120584,0.20085887,-0.13319351,-0.37252376,-0.10140961,0.36553783,-0.258484,0.22881684,0.43523268,-0.08272623,-0.16335575,-0.00361581,-0.19578636,-0.17156299,-0.22928937,0.13691673,-0.23817588,-0.21481447,-0.15934235,0.45921955,0.53055417,0.11116138,-0.15998459,0.00200876,-0.17783688,-0.03568692,0.21228492,-0.44678746,-0.25223614,0.35795112,-0.39381323,-0.33963938,0.48896058,0.64319731,-0.00614628,-0.23681417,-0.32914931,-0.15250777,0.10387166,-0.52657691,-0.1782255,-0.15810744,-0.69796462,-0.53024279,0.41512675,0.40986372,-0.53678055,-0.37196862,-0.01739503,0.05249865,-0.42468995,-0.02039266,-0.4244432,-0.74124301,-0.70349695,0.30685978,-0.49758891,-0.39992053,0.34488518,0.2383534,0.2043487,0.14730582,-0.51098376,-0.35226618,-0.36038198,0.14915857,0.5347591,-0.40058822,-0.15010715,-0.04524988,0.20876495,0.35997052,0.3783075,0.62004738,0.10137602,-0.15866578,0.28389459,0.24049023,0.05132002,0.22568123,0.39094628,0.36542325,0.41155885,0.18975897,0.4033129,-0.22148438,0.14146984,0.22882622,-0.39607797,0.38260654,0.34294577,-0.06925097,-0.02532658,-0.31561244,-0.26647878,0.42268947,-0.07071558,-0.19265768,0.39136609,0.18484583,0.27036673,-0.19716882,-0.05368458,0.38141768,0.37018371,0.41598501,0.0830616,0.36356553,0.59520537,0.45382221
0.45182769,0.557550879,0.043296841,1.20979634E-05,0.639833196,0.115610625,0.0175522665,0.0543832771,-0.220916143,-0.177718683,-0.0023313446,-0.133120278,-0.4265647,0.0205787774,-0.0458844642,-0.422586181,-0.350489713,0.412626288,-0.0412997771,-0.0251295824,0.397943552,0.133851833,0.0797040375,0.0614532074,-0.292380279,-0.173890086,0.338230541,0.0457610952,-0.287603298,-0.119097067,0.227810351,-0.267085379,-0.423100233,0.483974752,0.760798457,0.163261078,0.365143335,0.127247791,-0.539757157,0.234040172,-0.107349023,-0.510389285,-0.220097756,-0.417895729,0.324182937,-0.128909057,-0.22787325,-0.0979636889,0.356487921,-0.0309522806,0.149679861,0.308041424,-0.324045823,0.0813205157,-0.151116211,-0.360815446,-0.1578483,-0.344191191,0.447506638,-0.213877713,-0.239085245,-0.133514491,0.472231214,0.617396066,0.0666694263,-0.139896575,-0.192303237,-0.392360125,-0.0149705857,0.276103061,-0.538482239,-0.0685813404,0.0824341562,-0.583423626,-0.587582082,0.442218334,0.469832168,-0.134006044,-0.233401358,-0.479080916,-0.131090547,0.264468468,-0.504363032,-0.125196598,-0.147959674,-0.541977626,-0.601852,0.280583019,0.420370303,-0.423587119,-0.464352599,0.0630089164,0.117866074,-0.376885079,0.145379312,-0.318937916,-0.509710245,-0.501339507,0.317257429,-0.619044856,-0.266936331,0.359643635,0.266219703,0.221794637,-0.0370190607,-0.290054894,-0.311107185,-0.234980345,0.180845767,0.42127628,-0.471153331,-0.400540247,-0.0183401089,0.299040736,0.205663634,0.397116713,0.591361146,0.10913872,-0.0582105808,-0.324680428,0.30957,-0.037491317,0.0917965175,0.561904439,0.586126253,0.440176506,0.351646835,0.224082482,-0.413445448,0.374987132,0.197833341,-0.30634773,0.399404357,0.263706334,-0.265822194,0.0193358473,-0.435818397,-0.565098621,0.393571985,-0.313981772,-0.0980747399,0.398623905,0.341444886,0.380763663,-0.253840228,-0.190637246,0.208047513,0.292115961,0.429902392,0.00294384648,0.41851797,0.671766623,0.435662198
0.201734194,0.616027717,0.129164468,-0.103368573,0.480214158,0.43370362,-0.0196770478,-0.234667202,-0.408814445,-0.338632568,-0.129679652,-0.330685312,-0.631503582,-0.227710168,-0.290175173,0.0718790981,-0.248258404,0.223312375,0.358337279,0.229215317,0.579477076,0.576470705,-0.0072576943,-0.309048426,-0.369638209,-0.199101976,-0.161112478,-0.374144735,-0.559444472,-0.071495396,-0.0466576054,-0.0784646417,-0.26533086,0.159956536,0.710832593,0.482128567,0.609365627,0.0234406772,-0.523950414,0.060806408,-0.0766859372,-0.3402971,-0.208447757,-0.347345901,-0.0629923041,0.132809348,-0.0414615078,-0.0188401106,0.135054192,0.315643637,0.361672617,0.0820279018,-0.158215107,0.110000595,0.109150247,-0.337258611,0.00906410033,0.0254529118,0.241236374,0.0722421224,-0.403221572,0.000576263094,0.184586079,0.835045601,0.368518684,-0.337300955,-0.0109338955,-0.308747416,-0.177131008,-0.0755766954,-0.534918927,-0.178168061,0.0902214975,-0.11309608,-0.181344094,0.167792043,0.331765361,-0.312375857,-0.202620773,-0.346580955,-0.317633763,-0.0853007827,-0.642890003,-0.137594698,-0.109276703,-0.167468554,-0.262332981,0.127206179,0.338780382,0.187383955,-0.153538115,0.225685103,0.038665857,-0.207056068,0.045025751,-0.0510086381,-0.264893051,-0.193529344,0.143691605,-0.25347095,0.183128245,0.138820865,0.398779861,0.446277133,0.287474964,-0.501379639,-0.569698372,-0.420776602,0.0603872627,0.216794532,0.0717805619,-0.157992515,0.0834721496,0.0569711343,0.52558256,0.22667339,0.615332634,0.048460636,-0.16234479,-0.0512325567,0.212798409,0.165450937,0.0883555999,-0.280698746,0.109008277,0.18877615,-0.0759251107,0.203016443,-0.321112896,0.345384743,0.428858072,-0.204396689,0.158130272,0.522833715,0.0988978821,-0.201030652,-0.417073305,-0.134592718,0.174895016,0.136274113,0.0264924503,-0.197430299,0.0673842178,0.094010389,-0.278937306,-0.353762866,0.323109123,0.155603951,0.477483218,0.324471804,0.17238648,0.285209963,0.141373844
0.536454028,0.596841577,0.091976066,0.0236871541,0.62869222,0.0577535956,0.0845807248,-0.0434333854,-0.113883118,-0.389906466,-0.307080714,-0.227831789,-0.461097387,-0.0754696871,-0.114295587,-0.348996039,-0.34906547,0.51611573,-0.0178571127,0.059628684,0.544522612,0.131436225,0.270040933,0.0501660657,-0.307577794,-0.43137444,-0.00780838182,-0.179706501,-0.55136196,-0.0681811029,0.101699488,-0.38079051,-0.524025019,0.479338391,0.743030468,-0.207452059,0.147654956,-0.294148991,-0.59277069,-0.13650461,0.138196081,-0.170246353,-0.267407979,0.0934268363,-0.473193492,-0.126661774,0.155784266,-0.0506932397,0.358169877,-0.290263967,0.00963468969,-0.0765438358,-0.411068573,-0.144102979,0.105533504,-0.199969497,-0.247221083,0.0458553171,-0.232471544,-0.172986177,0.0278832989,-0.129966023,0.513329455,0.448123717,0.27702495,0.163789647,-0.213677173,-0.464147095,-0.130920363,0.167858392,-0.621855882,-0.0496784331,0.16341495,-0.512942113,-0.533246296,0.402183202,0.612027073,0.349098578,-0.405994908,-0.461607305,0.0687182547,0.348438624,-0.506323693,-0.247452924,0.000666130746,-0.569394645,-0.616893882,0.415234545,0.748867787,-0.316035034,-0.575875474,0.129816252,0.185444981,-0.577122085,0.221088514,-0.181760604,-0.721446608,-0.597855891,0.376589575,-0.128960553,-0.446729487,0.193360339,0.305620918,-0.203574496,0.457398887,-0.248462836,-0.64969821,-0.287047977,0.101984979,0.345835565,-0.118312774,-0.187011713,0.154906215,0.389836337,0.038768476,0.275753216,0.553644191,0.112687728,-0.0394877484,0.12467462,0.498074895,-0.0366707186,-0.0664100858,0.431270694,0.593141388,0.307041124,0.263775298,0.12776916,0.0840517692,0.300859497,0.119240521,-0.222050695,0.394526185,0.142468728,0.0598449963,-0.0766834628,-0.405198748,-0.198781194,0.455396527,-0.0775905984,-0.217217748,0.484130767,0.605507186,0.323543669,-0.0950241608,-0.23466306,0.184446737,0.369804091,0.421161593,-0.183378084,0.462796345,0.54107822,0.462280344
0.17929415,0.33945645,0.03416081,0.37248632,0.58580468,0.62533558,0.21594374,-0.38712833,0.52032967,-0.41995864,-0.16484255,-0.16495051,0.1282044,0.01625805,0.33823106,-0.20300433,0.02673811,0.16545145,0.01959951,0.30087864,0.16816458,0.25059841,0.07381852,-0.37035036,0.32519198,-0.29432041,-0.03607073,-0.35665879,-0.01681998,-0.06460534,0.47778322,-0.26672275,-0.22745727,0.10186246,0.56884174,0.01351586,0.08473036,0.14156103,-0.15938796,-0.16683195,0.04631112,-0.31991462,0.06584555,-0.4020914,0.16029235,-0.09341434,-0.38582026,-0.1669393,0.13922903,0.2332069,0.50201693,0.38751887,-0.49962825,0.47353665,-0.49469819,-0.43746114,-0.14072454,0.1033841,-0.05430965,0.09503543,-0.31835783,0.1362842,0.17449263,0.68277814,0.10157584,-0.34623407,0.41666401,0.02921904,-0.2207396,0.24274359,0.16746244,-0.23028478,0.05027401,-0.48759511,-0.09174631,0.17290874,0.38204612,-0.55566644,0.81718875,-0.35228142,-0.35532387,-0.27033814,0.3850315,-0.30247989,0.29632096,-0.38602743,-0.10432117,0.07954639,0.18785094,0.23689514,-0.52545,0.05381539,0.01680598,0.01703224,-0.40291331,0.02054818,-0.18661924,-0.14517684,0.09335516,-0.64924084,0.22285979,0.45298468,0.51474458,-0.27563955,-0.01059597,-0.21762414,0.17583704,-0.06068406,0.15542219,-0.45893771,-0.34157463,-0.51598906,0.59002459,-0.20919907,0.36153149,-0.13554591,0.14913511,0.07429268,0.031287,0.22726155,-0.3218347,0.20319146,-0.27115747,-0.09929102,-0.12499682,0.11603454,0.22129567,0.06219571,-0.11859739,0.15975434,0.46045264,-0.11170508,0.16605742,-0.12797352,-0.10704681,-0.3335762,-0.13767706,0.03276255,0.14207684,-0.46991537,-0.01297583,0.15330833,0.22500069,0.17806048,0.23522041,0.13088632,0.23340673,0.13156157,0.12472204,-0.10401754,0.0845461,0.52299321,0.11902453
0.34344197,0.63153749,-0.01954576,0.05440692,0.33761103,-0.12834777,-0.04535694,0.04338094,0.08054776,0.02520462,-0.08856888,-0.3661974,-0.36970356,0.28110949,-0.21176969,-0.05759323,0.20123786,0.21836003,0.06323827,0.15256658,0.22570347,-0.06763585,0.0483893,-0.10597443,0.12100782,0.12829438,-0.13445642,-0.2667304,-0.32560792,0.26979901,0.03276326,-0.01487168,0.10750453,0.35790109,0.80683738,0.14541345,0.46416412,0.31500464,-0.33874187,0.16271485,-0.17457409,-0.6581054,-0.06386509,-0.308437,0.46639778,-0.31918901,-0.40428133,-0.02818139,0.37042919,0.15568468,0.36254383,0.38483906,-0.35736226,0.30831915,0.01050748,-0.54137742,-0.09339027,-0.34250758,0.51942965,-0.1950135,-0.38061775,-0.03326257,0.30734764,0.72013963,0.30371359,-0.04072401,-0.11111393,0.00531892,-0.09914393,0.29006331,-0.28955574,-0.02493378,0.00560235,-0.51109,-0.40811172,0.43410437,0.56094977,-0.09401547,-0.21046498,-0.10297653,-0.30582712,0.37368111,-0.23464903,-0.13652958,-0.14931604,-0.65544242,-0.60700145,0.34614874,0.32596033,-0.21425943,-0.01808917,0.02530418,-0.19548193,-0.60463134,-0.04373064,-0.25398349,-0.57990127,-0.48037172,0.25565428,-0.4767427,-0.22758632,0.50033531,-0.16617387,-0.10312347,-0.21225335,-0.34364106,-0.15166725,-0.11684041,0.11891964,0.3657316,-0.31349259,-0.16710137,-0.05180018,0.56498043,0.28902449,0.34468885,0.55006869,0.08096336,-0.02311469,0.08892224,0.01694388,-0.0483742,0.30821254,0.14530574,0.04397617,0.30954993,-0.09766332,0.18179314,-0.42408692,0.19261615,0.22310347,-0.10668399,0.41357166,0.58320218,-0.36649126,0.08248923,-0.35158318,-0.41908012,0.33678673,-0.28414374,0.09722399,0.24236711,0.12616276,0.3435812,-0.22824143,0.08918894,0.67807929,0.30584534,0.5343939,-0.03170067,0.30394796,0.60182942,0.36156478
